Country Name,Country Code,Indicator Code,Indicator Name,Date,value
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1971,232.70365470416
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1971,57.163482993853
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1971,53.9456140197537
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,55.4829439856796
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1971,146.287887877651
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1971,46.1964929893997
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1971,43.2517378121123
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,44.7292846640532
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1971,16.6644803150812
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1971,141.890488529477
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1971,51.6994245100104
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1971,50.1079536030824
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,50.8387308480499
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1971,23.0065089726013
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1971,238.727582441955
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1971,57.9362036602265
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1971,54.6643592516815
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,56.2229720804463
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1971,24.8151792883153
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1971,331.683807043054
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1971,63.5685798430744
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1971,58.8691976774078
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1971,61.1389298429161
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,37.0720978881433
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,3457.14372367789
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,74.3882849143148
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,67.9099338373419
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,71.0677479872077
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,21.6800517600089
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,254.42277612974
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,57.7312181859425
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,54.56101537131
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,56.0760632368607
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,155.824259772345
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,46.6456952008696
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,43.7018883830074
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,45.1804670737764
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,17.2014983885027
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,150.873540795585
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,52.1909217412234
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,50.5411267475178
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,51.3001241303786
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,22.0085347417284
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,261.316991268275
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,58.5143786304325
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,55.2927340289866
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,56.8278180476763
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1972,23.3244458834131
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1972,368.769839175117
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1972,64.2305064898263
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1972,59.6812732509027
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1972,61.8792231013126
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,37.2639855224018
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,4142.51151835402
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,74.5631891268916
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,68.0989915032408
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,71.2498317324171
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,20.2669087514997
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,316.754305850284
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,58.2889179245259
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,55.1526898674384
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,56.6522427155616
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,181.847484585267
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,47.0797157718345
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,44.1385006634538
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,45.6168063004107
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,15.9294046439291
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,181.376340210269
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,52.7136020732318
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,51.0009219697243
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,51.791162621385
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,20.4689265853348
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,326.226474484479
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,59.0833143784411
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,55.8971323817888
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,57.4160121532035
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1973,21.7107824405479
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1973,469.430952026897
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1973,64.8536951425764
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1973,60.4281036624711
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1973,62.56680106624
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1974,35.6765359015624
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1974,4626.62231179699
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1974,74.9613139402041
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1974,68.5264907479376
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,71.6623759552289
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1974,19.8003692529368
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1974,393.568673748218
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1974,58.8482593134544
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1974,55.7120069860374
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,57.2118142301408
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1974,222.150343451769
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1974,47.4956245081762
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1974,44.5584822392604
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,46.0360184146293
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1974,16.4514131203576
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1974,236.269753816821
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1974,53.2673340545387
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1974,51.4874374969747
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,52.3114023588006
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1974,20.0284965367446
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1974,405.651211293833
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1974,59.6558604567434
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1974,56.4687220858477
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,57.988221250836
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1974,20.9942442534478
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1974,570.494736612991
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1974,65.4644059479244
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1974,61.0941805862152
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1974,63.2049706613618
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1975,36.0269407593844
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1975,5115.25229222979
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1975,75.3320475889844
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1975,68.8426573880939
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,72.004473993013
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1975,19.6862950724872
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1975,426.609656381543
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1975,59.364401308139
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1975,56.223410887148
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,57.725950711916
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1975,247.555637977594
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1975,47.8911962141462
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1975,44.9590921784951
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,46.4353998471848
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1975,16.0843008701121
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1975,256.909966663876
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1975,53.8482930446898
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1975,51.9932826838824
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,52.8547788114575
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1975,19.8207057359174
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1975,439.281452024976
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1975,60.1843906786569
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1975,56.9913298877711
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,58.5140503040318
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1975,20.831639953621
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1975,617.144291822172
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1975,65.9779039502301
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1975,61.6575638638967
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1975,63.7435297431897
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1976,37.5364240868756
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1976,5526.9481583795
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1976,75.5939854918459
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1976,69.0958734471585
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,72.261368502811
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1976,18.4899364257988
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1976,448.717227153488
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1976,59.8905059808687
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1976,56.7185012428709
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,58.2363702897077
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1976,255.8541565619
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1976,48.2651820289757
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1976,45.3389755671239
Low income,LIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,46.8132264003074
Lower middle income,LMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1976,17.1016525488626
Lower middle income,LMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1976,279.317265472713
Lower middle income,LMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1976,54.4458634861531
Lower middle income,LMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1976,52.5042646290355
Lower middle income,LMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,53.4090556439764
Middle income,MIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1976,18.6196599978259
Middle income,MIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1976,462.441320974035
Middle income,MIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1976,60.7257644384298
Middle income,MIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1976,57.4986182714253
Middle income,MIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,59.0380636276684
Upper middle income,UMC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1976,18.9956035671848
Upper middle income,UMC,NY.GDP.PCAP.CD,GDP per capita (current US$),1976,639.171036067282
Upper middle income,UMC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1976,66.5083150952415
Upper middle income,UMC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1976,62.1931138336159
Upper middle income,UMC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1976,64.2755710296592
High income,HIC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1977,37.301936481681
High income,HIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1977,6207.56338982423
High income,HIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1977,75.9955367192505
High income,HIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1977,69.3901784984162
High income,HIC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1977,72.6076789713736
Low & middle income,LMY,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),1977,18.7563043345116
Low & middle income,LMY,NY.GDP.PCAP.CD,GDP per capita (current US$),1977,494.296615181468
Low & middle income,LMY,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1977,60.4103356300719
Low & middle income,LMY,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1977,57.1690655823226
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",1977,58.7193668944778
Low income,LIC,NY.GDP.PCAP.CD,GDP per capita (current US$),1977,289.404138255441
Low income,LIC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",1977,48.6208277202443
Low income,LIC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",1977,45.6997883628359
